,id,name,lower_bound,upper_bound,stoichiometry,objective_coefficient
1549,R_LPLIPAL2G120,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C12:0)",,,"OrderedDict([('M_2agpg120_c', -1.0), ('M_h2o_c', -1.0), ('M_ddca_c', 1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0)])",0
1550,R_NMNDA,Nicotinamide-nucleotide amidase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_nmn_c', -1.0), ('M_nh4_c', 1.0), ('M_nicrnt_c', 1.0)])",0
1551,R_NMNN,NMN nucleosidase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_nmn_c', -1.0), ('M_h_c', 1.0), ('M_ncam_c', 1.0), ('M_r5p_c', 1.0)])",0
1552,R_MTRI,5-methylthioribose-1-phosphate isomerase,,,"OrderedDict([('M_5mdr1p_c', -1.0), ('M_5mdru1p_c', 1.0)])",0
1553,R_MTRK,5-methylthioribose kinase,,,"OrderedDict([('M_5mtr_c', -1.0), ('M_atp_c', -1.0), ('M_5mdr1p_c', 1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0)])",0
1554,R_MTRPOX,N-methyltryptophan oxidase,,,"OrderedDict([('M_Nmtrp_c', -1.0), ('M_h2o_c', -1.0), ('M_o2_c', -1.0), ('M_fald_c', 1.0), ('M_h2o2_c', 1.0), ('M_trp__L_c', 1.0)])",0
1555,R_NMNPtpp,NMN permease (periplasm),,,"OrderedDict([('M_nmn_p', -1.0), ('M_nmn_c', 1.0)])",0
1556,R_N2Otex,Nitrious oxide transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_n2o_e', -1.0), ('M_n2o_p', 1.0)])",0
1557,R_NMNt7pp,NMN transport via NMN glycohydrolase (periplasm),,,"OrderedDict([('M_h2o_c', -1.0), ('M_nmn_p', -1.0), ('M_h_c', 1.0), ('M_ncam_c', 1.0), ('M_r5p_c', 1.0)])",0
1558,R_LPLIPAL2G140,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:0)",,,"OrderedDict([('M_2agpg140_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_ttdca_c', 1.0)])",0
1559,R_NMNtex,NMN transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_nmn_e', -1.0), ('M_nmn_p', 1.0)])",0
1560,R_NNAM,Nicotinamidase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_ncam_c', -1.0), ('M_nac_c', 1.0), ('M_nh4_c', 1.0)])",0
1561,R_NNATr,Nicotinate-nucleotide adenylyltransferase,,,"OrderedDict([('M_atp_c', -1.0), ('M_h_c', -1.0), ('M_nicrnt_c', -1.0), ('M_dnad_c', 1.0), ('M_ppi_c', 1.0)])",0
1562,R_N2Otpp,Nitrious oxide transport (diffusion),,,"OrderedDict([('M_n2o_p', -1.0), ('M_n2o_c', 1.0)])",0
1563,R_NACODA,N-acetylornithine deacetylase,,,"OrderedDict([('M_acg5sa_c', -1.0), ('M_h2o_c', -1.0), ('M_ac_c', 1.0), ('M_glu5sa_c', 1.0)])",0
1564,R_NACtex,Nicotinic acid transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_nac_e', -1.0), ('M_nac_p', 1.0)])",0
1565,R_NACtpp,Nicotinic acid uptake (periplasm),,,"OrderedDict([('M_nac_p', -1.0), ('M_nac_c', 1.0)])",0
1566,R_NADDP,NAD diphosphatase,,,"OrderedDict([('M_h2o_c', -1.0), ('M_nad_c', -1.0), ('M_amp_c', 1.0), ('M_h_c', 2.0), ('M_nmn_c', 1.0)])",0
1567,R_NADH10,NADH dehydrogenase (menaquinone-8 & 0 protons),,,"OrderedDict([('M_h_c', -1.0), ('M_mqn8_c', -1.0), ('M_nadh_c', -1.0), ('M_mql8_c', 1.0), ('M_nad_c', 1.0)])",0
1568,R_NADH16pp,NADH dehydrogenase (ubiquinone-8 & 3 protons) (periplasm),,,"OrderedDict([('M_h_c', -4.0), ('M_nadh_c', -1.0), ('M_q8_c', -1.0), ('M_h_p', 3.0), ('M_nad_c', 1.0), ('M_q8h2_c', 1.0)])",0
1569,R_NNDPR,Nicotinate-nucleotide diphosphorylase (carboxylating),,,"OrderedDict([('M_h_c', -2.0), ('M_prpp_c', -1.0), ('M_quln_c', -1.0), ('M_co2_c', 1.0), ('M_nicrnt_c', 1.0), ('M_ppi_c', 1.0)])",0
1570,R_NO2t2rpp,"Nitrite transport in via proton symport, reversible (periplasm)",,,"OrderedDict([('M_h_p', -1.0), ('M_no2_p', -1.0), ('M_h_c', 1.0), ('M_no2_c', 1.0)])",0
1571,R_NO2tex,Nitrite transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_no2_e', -1.0), ('M_no2_p', 1.0)])",0
1572,R_NO3R1bpp,Nitrate reductase (Ubiquinol-8),,,"OrderedDict([('M_no3_p', -1.0), ('M_q8h2_c', -1.0), ('M_h2o_p', 1.0), ('M_no2_p', 1.0), ('M_q8_c', 1.0)])",0
1573,R_NO3R1pp,Nitrate reductase (Ubiquinol-8) (periplasm),,,"OrderedDict([('M_h_c', -2.0), ('M_no3_c', -1.0), ('M_q8h2_c', -1.0), ('M_h2o_c', 1.0), ('M_h_p', 2.0), ('M_no2_c', 1.0), ('M_q8_c', 1.0)])",0
1574,R_NO3R2bpp,Nitrate reductase (Menaquinol-8) (periplasm),,,"OrderedDict([('M_mql8_c', -1.0), ('M_no3_p', -1.0), ('M_h2o_p', 1.0), ('M_mqn8_c', 1.0), ('M_no2_p', 1.0)])",0
1575,R_NADH17pp,NADH dehydrogenase (menaquinone-8 & 3 protons) (periplasm),,,"OrderedDict([('M_h_c', -4.0), ('M_mqn8_c', -1.0), ('M_nadh_c', -1.0), ('M_h_p', 3.0), ('M_mql8_c', 1.0), ('M_nad_c', 1.0)])",0
1576,R_NADH18pp,NADH dehydrogenase (demethylmenaquinone-8 & 3 protons) (periplasm),,,"OrderedDict([('M_2dmmq8_c', -1.0), ('M_h_c', -4.0), ('M_nadh_c', -1.0), ('M_2dmmql8_c', 1.0), ('M_h_p', 3.0), ('M_nad_c', 1.0)])",0
1577,R_NO3R2pp,Nitrate reductase (Menaquinol-8) (periplasm),,,"OrderedDict([('M_h_c', -2.0), ('M_mql8_c', -1.0), ('M_no3_c', -1.0), ('M_h2o_c', 1.0), ('M_h_p', 2.0), ('M_mqn8_c', 1.0), ('M_no2_c', 1.0)])",0
1578,R_LPLIPAL2G141,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C14:1)",,,"OrderedDict([('M_2agpg141_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_ttdcea_c', 1.0)])",0
1579,R_NO3t7pp,Nitrate transport in via nitrite antiport (periplasm),,,"OrderedDict([('M_no2_c', -1.0), ('M_no3_p', -1.0), ('M_no2_p', 1.0), ('M_no3_c', 1.0)])",0
1580,R_NO3tex,Nitrate transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_no3_e', -1.0), ('M_no3_p', 1.0)])",0
1581,R_NODOx,Nitric oxide dioxygenase,,,"OrderedDict([('M_nadh_c', -1.0), ('M_no_c', -2.0), ('M_o2_c', -2.0), ('M_h_c', 1.0), ('M_nad_c', 1.0), ('M_no3_c', 2.0)])",0
1582,R_NTD12pp,5'-nucleotidase (dIMP) (periplasm),,,"OrderedDict([('M_dimp_p', -1.0), ('M_h2o_p', -1.0), ('M_din_p', 1.0), ('M_pi_p', 1.0)])",0
1583,R_NODOy,Nitric oxide dioxygenase,,,"OrderedDict([('M_nadph_c', -1.0), ('M_no_c', -2.0), ('M_o2_c', -2.0), ('M_h_c', 1.0), ('M_nadp_c', 1.0), ('M_no3_c', 2.0)])",0
1584,R_LPLIPAL2G160,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:0)",,,"OrderedDict([('M_2agpg160_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_hdca_c', 1.0)])",0
1585,R_NOtex,Nitric oxide transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_no_e', -1.0), ('M_no_p', 1.0)])",0
1586,R_NTD1pp,5'-nucleotidase (dUMP),,,"OrderedDict([('M_dump_p', -1.0), ('M_h2o_p', -1.0), ('M_duri_p', 1.0), ('M_pi_p', 1.0)])",0
1587,R_NTD2,5'-nucleotidase (UMP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_ump_c', -1.0), ('M_pi_c', 1.0), ('M_uri_c', 1.0)])",0
1588,R_NTD2pp,5'-nucleotidase (UMP),,,"OrderedDict([('M_h2o_p', -1.0), ('M_ump_p', -1.0), ('M_pi_p', 1.0), ('M_uri_p', 1.0)])",0
1589,R_NOtpp,NO transport (diffusion),,,"OrderedDict([('M_no_p', -1.0), ('M_no_c', 1.0)])",0
1590,R_LPLIPAL2G161,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C16:1)",,,"OrderedDict([('M_2agpg161_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_hdcea_c', 1.0)])",0
1591,R_NPHS,Naphthoate synthase,,,"OrderedDict([('M_sbzcoa_c', -1.0), ('M_coa_c', 1.0), ('M_dhna_c', 1.0)])",0
1592,R_NTD1,5'-nucleotidase (dUMP),,,"OrderedDict([('M_dump_c', -1.0), ('M_h2o_c', -1.0), ('M_duri_c', 1.0), ('M_pi_c', 1.0)])",0
1593,R_NTD3,5'-nucleotidase (dCMP),,,"OrderedDict([('M_dcmp_c', -1.0), ('M_h2o_c', -1.0), ('M_dcyt_c', 1.0), ('M_pi_c', 1.0)])",0
1594,R_NTD3pp,5'-nucleotidase (dCMP),,,"OrderedDict([('M_dcmp_p', -1.0), ('M_h2o_p', -1.0), ('M_dcyt_p', 1.0), ('M_pi_p', 1.0)])",0
1595,R_NTD4,5'-nucleotidase (CMP),,,"OrderedDict([('M_cmp_c', -1.0), ('M_h2o_c', -1.0), ('M_cytd_c', 1.0), ('M_pi_c', 1.0)])",0
1596,R_NTD4pp,5'-nucleotidase (CMP),,,"OrderedDict([('M_cmp_p', -1.0), ('M_h2o_p', -1.0), ('M_cytd_p', 1.0), ('M_pi_p', 1.0)])",0
1597,R_NTD10,5'-nucleotidase (XMP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_xmp_c', -1.0), ('M_pi_c', 1.0), ('M_xtsn_c', 1.0)])",0
1598,R_NTD10pp,5'-nucleotidase (XMP),,,"OrderedDict([('M_h2o_p', -1.0), ('M_xmp_p', -1.0), ('M_pi_p', 1.0), ('M_xtsn_p', 1.0)])",0
1599,R_NTD11,5'-nucleotidase (IMP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_imp_c', -1.0), ('M_ins_c', 1.0), ('M_pi_c', 1.0)])",0
1600,R_NTD11pp,5'-nucleotidase (IMP),,,"OrderedDict([('M_h2o_p', -1.0), ('M_imp_p', -1.0), ('M_ins_p', 1.0), ('M_pi_p', 1.0)])",0
1601,R_NTD5,5'-nucleotidase (dTMP),,,"OrderedDict([('M_dtmp_c', -1.0), ('M_h2o_c', -1.0), ('M_pi_c', 1.0), ('M_thymd_c', 1.0)])",0
1602,R_NTD12,5'-nucleotidase (dIMP),,,"OrderedDict([('M_dimp_c', -1.0), ('M_h2o_c', -1.0), ('M_din_c', 1.0), ('M_pi_c', 1.0)])",0
1603,R_NTD5pp,5'-nucleotidase (dTMP),,,"OrderedDict([('M_dtmp_p', -1.0), ('M_h2o_p', -1.0), ('M_pi_p', 1.0), ('M_thymd_p', 1.0)])",0
1604,R_LPLIPAL2G180,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:0)",,,"OrderedDict([('M_2agpg180_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_ocdca_c', 1.0)])",0
1605,R_NTD6,5'-nucleotidase (dAMP),,,"OrderedDict([('M_damp_c', -1.0), ('M_h2o_c', -1.0), ('M_dad_2_c', 1.0), ('M_pi_c', 1.0)])",0
1606,R_NTD6pp,5'-nucleotidase (dAMP),,,"OrderedDict([('M_damp_p', -1.0), ('M_h2o_p', -1.0), ('M_dad_2_p', 1.0), ('M_pi_p', 1.0)])",0
1607,R_LPLIPAL2G181,"Lysophospholipase L2 (2-acylglycerophosphoglycerol, n-C18:1)",,,"OrderedDict([('M_2agpg181_c', -1.0), ('M_h2o_c', -1.0), ('M_g3pg_c', 1.0), ('M_h_c', 1.0), ('M_ocdcea_c', 1.0)])",0
1608,R_NTD7,5'-nucleotidase (AMP),,,"OrderedDict([('M_amp_c', -1.0), ('M_h2o_c', -1.0), ('M_adn_c', 1.0), ('M_pi_c', 1.0)])",0
1609,R_NTD7pp,5'-nucleotidase (AMP),,,"OrderedDict([('M_amp_p', -1.0), ('M_h2o_p', -1.0), ('M_adn_p', 1.0), ('M_pi_p', 1.0)])",0
1610,R_NTD8,5'-nucleotidase (dGMP),,,"OrderedDict([('M_dgmp_c', -1.0), ('M_h2o_c', -1.0), ('M_dgsn_c', 1.0), ('M_pi_c', 1.0)])",0
1611,R_OPHBDC,Octaprenyl-hydroxybenzoate decarboxylase,,,"OrderedDict([('M_3ophb_c', -1.0), ('M_h_c', -1.0), ('M_2oph_c', 1.0), ('M_co2_c', 1.0)])",0
1612,R_OPHHX,2-Octaprenylphenol hydroxylase,,,"OrderedDict([('M_2oph_c', -1.0), ('M_o2_c', -0.5), ('M_2ohph_c', 1.0)])",0
1613,R_NTD8pp,5'-nucleotidase (dGMP),,,"OrderedDict([('M_dgmp_p', -1.0), ('M_h2o_p', -1.0), ('M_dgsn_p', 1.0), ('M_pi_p', 1.0)])",0
1614,R_LSERDHr,L-serine dehydrogenase,,,"OrderedDict([('M_nadp_c', -1.0), ('M_ser__L_c', -1.0), ('M_2amsa_c', 1.0), ('M_h_c', 1.0), ('M_nadph_c', 1.0)])",0
1615,R_NTD9,5'-nucleotidase (GMP),,,"OrderedDict([('M_gmp_c', -1.0), ('M_h2o_c', -1.0), ('M_gsn_c', 1.0), ('M_pi_c', 1.0)])",0
1616,R_NTD9pp,5'-nucleotidase (GMP),,,"OrderedDict([('M_gmp_p', -1.0), ('M_h2o_p', -1.0), ('M_gsn_p', 1.0), ('M_pi_p', 1.0)])",0
1617,R_OPHHX3,2-Octaprenylphenol hydroxylase (anaerobic),,,"OrderedDict([('M_2oph_c', -1.0), ('M_atp_c', -2.0), ('M_h2o_c', -3.0), ('M_nad_c', -1.0), ('M_2ohph_c', 1.0), ('M_adp_c', 2.0), ('M_h_c', 3.0), ('M_nadh_c', 1.0), ('M_pi_c', 2.0)])",0
1618,R_ORNDC,Ornithine Decarboxylase,,,"OrderedDict([('M_h_c', -1.0), ('M_orn_c', -1.0), ('M_co2_c', 1.0), ('M_ptrc_c', 1.0)])",0
1619,R_ORNabcpp,Ornithine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_orn_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_orn_c', 1.0), ('M_pi_c', 1.0)])",0
1620,R_NTP1,Nucleoside-triphosphatase (ATP),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
1621,R_NTP10,Nucleoside-triphosphatase (ITP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_itp_c', -1.0), ('M_h_c', 1.0), ('M_idp_c', 1.0), ('M_pi_c', 1.0)])",0
1622,R_ORNtex,Ornithine transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_orn_e', -1.0), ('M_orn_p', 1.0)])",0
1623,R_LYSDC,Lysine decarboxylase,,,"OrderedDict([('M_h_c', -1.0), ('M_lys__L_c', -1.0), ('M_15dap_c', 1.0), ('M_co2_c', 1.0)])",0
1624,R_OROTt2_2pp,Orotate transport via proton symport (2 H) (periplasm),,,"OrderedDict([('M_h_p', -2.0), ('M_orot_p', -1.0), ('M_h_c', 2.0), ('M_orot_c', 1.0)])",0
1625,R_NTP11,Nucleoside-triphosphatase (dITP),,,"OrderedDict([('M_ditp_c', -1.0), ('M_h2o_c', -1.0), ('M_didp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
1626,R_NTP12,Nucleoside-triphosphatase (XTP),,,"OrderedDict([('M_h2o_c', -1.0), ('M_xtp_c', -1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0), ('M_xdp_c', 1.0)])",0
1627,R_LYSTRS,Lysyl-tRNA synthetase,,,"OrderedDict([('M_atp_c', -1.0), ('M_lys__L_c', -1.0), ('M_trnalys_c', -1.0), ('M_amp_c', 1.0), ('M_lystrna_c', 1.0), ('M_ppi_c', 1.0)])",0
1628,R_NTP3,Nucleoside-triphosphatase (GTP),,,"OrderedDict([('M_gtp_c', -1.0), ('M_h2o_c', -1.0), ('M_gdp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
1629,R_NTP5,Nucleoside-triphosphatase (CTP),,,"OrderedDict([('M_ctp_c', -1.0), ('M_h2o_c', -1.0), ('M_cdp_c', 1.0), ('M_h_c', 1.0), ('M_pi_c', 1.0)])",0
1630,R_NTPP1,Nucleoside triphosphate pyrophosphorylase (dgtp),,,"OrderedDict([('M_dgtp_c', -1.0), ('M_h2o_c', -1.0), ('M_dgmp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1631,R_NTPP10,Nucleoside triphosphate pyrophosphorylase (ditp),,,"OrderedDict([('M_ditp_c', -1.0), ('M_h2o_c', -1.0), ('M_dimp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1632,R_NTPP11,Nucleoside triphosphate pyrophosphorylase (xtp),,,"OrderedDict([('M_h2o_c', -1.0), ('M_xtp_c', -1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0), ('M_xmp_c', 1.0)])",0
1633,R_NTPP2,Nucleoside triphosphate pyrophosphorylase (gtp),,,"OrderedDict([('M_gtp_c', -1.0), ('M_h2o_c', -1.0), ('M_gmp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1634,R_OAAt2_2pp,Oxaloacetate transport via proton symport 2 H  periplasm ,,,"OrderedDict([('M_h_p', -2.0), ('M_oaa_p', -1.0), ('M_h_c', 2.0), ('M_oaa_c', 1.0)])",0
1635,R_OROTtex,Orotate transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_orot_e', -1.0), ('M_orot_p', 1.0)])",0
1636,R_OAAtex,Oxaloacetate transport via diffusion extracellular to periplasm ,,,"OrderedDict([('M_oaa_e', -1.0), ('M_oaa_p', 1.0)])",0
1637,R_ORPT,Orotate phosphoribosyltransferase,,,"OrderedDict([('M_orot5p_c', -1.0), ('M_ppi_c', -1.0), ('M_orot_c', 1.0), ('M_prpp_c', 1.0)])",0
1638,R_OXAMTC,Oxamate transcarbamoylase,,,"OrderedDict([('M_oxur_c', -1.0), ('M_pi_c', -1.0), ('M_cbp_c', 1.0), ('M_oxam_c', 1.0)])",0
1639,R_OXGDC2,2-oxoglutarate decarboxylase,,,"OrderedDict([('M_akg_c', -1.0), ('M_h_c', -1.0), ('M_thmpp_c', -1.0), ('M_co2_c', 1.0), ('M_ssaltpp_c', 1.0)])",0
1640,R_P5CD,1-pyrroline-5-carboxylate dehydrogenase,,,"OrderedDict([('M_1pyr5c_c', -1.0), ('M_h2o_c', -2.0), ('M_nad_c', -1.0), ('M_glu__L_c', 1.0), ('M_h_c', 1.0), ('M_nadh_c', 1.0)])",0
1641,R_P5CR,Pyrroline-5-carboxylate reductase,,,"OrderedDict([('M_1pyr5c_c', -1.0), ('M_h_c', -2.0), ('M_nadph_c', -1.0), ('M_nadp_c', 1.0), ('M_pro__L_c', 1.0)])",0
1642,R_NTPP3,Nucleoside triphosphate pyrophosphorylase (dctp),,,"OrderedDict([('M_dctp_c', -1.0), ('M_h2o_c', -1.0), ('M_dcmp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1643,R_NTPP4,Nucleoside triphosphate pyrophosphorylase (ctp),,,"OrderedDict([('M_ctp_c', -1.0), ('M_h2o_c', -1.0), ('M_cmp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1644,R_NTPP5,Nucleoside triphosphate pyrophosphorylase (datp),,,"OrderedDict([('M_datp_c', -1.0), ('M_h2o_c', -1.0), ('M_damp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1645,R_NTPP6,Nucleoside triphosphate pyrophosphorylase (atp),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1646,R_PA120abcpp,"Phosphatidate transport via ABC system (n-C12:0, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa120_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa120_p', 1.0), ('M_pi_c', 1.0)])",0
1647,R_LYSabcpp,L-lysine transport via ABC system (periplasm),,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_lys__L_p', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_lys__L_c', 1.0), ('M_pi_c', 1.0)])",0
1648,R_PA140abcpp,"Phosphatidate transport via ABC system (n-C14:0, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa140_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa140_p', 1.0), ('M_pi_c', 1.0)])",0
1649,R_PA141abcpp,"Phosphatidate transport via ABC system (n-C14:1, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa141_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa141_p', 1.0), ('M_pi_c', 1.0)])",0
1650,R_NTPP7,Nucleoside triphosphate pyrophosphorylase (dttp),,,"OrderedDict([('M_dttp_c', -1.0), ('M_h2o_c', -1.0), ('M_dtmp_c', 1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0)])",0
1651,R_NTPP8,Nucleoside triphosphate pyrophosphorylase (utp),,,"OrderedDict([('M_h2o_c', -1.0), ('M_utp_c', -1.0), ('M_h_c', 1.0), ('M_ppi_c', 1.0), ('M_ump_c', 1.0)])",0
1652,R_NTPP9,Nucleoside triphosphate pyrophosphorylase (itp),,,"OrderedDict([('M_h2o_c', -1.0), ('M_itp_c', -1.0), ('M_h_c', 1.0), ('M_imp_c', 1.0), ('M_ppi_c', 1.0)])",0
1653,R_PA160abcpp,"Phosphatidate transport via ABC system (n-C16:0, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa160_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa160_p', 1.0), ('M_pi_c', 1.0)])",0
1654,R_NTPTP1,Nucleoside triphosphate tripolyhydrolase,,,"OrderedDict([('M_dgtp_c', -1.0), ('M_h2o_c', -1.0), ('M_dgsn_c', 1.0), ('M_pppi_c', 1.0)])",0
1655,R_PA161abcpp,"Phosphatidate transport via ABC system (n-C16:1, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa161_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa161_p', 1.0), ('M_pi_c', 1.0)])",0
1656,R_LYSt2pp,L-lysine transport in via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_lys__L_p', -1.0), ('M_h_c', 1.0), ('M_lys__L_c', 1.0)])",0
1657,R_PA180abcpp,"Phosphatidate transport via ABC system (n-C18:0, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa180_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa180_p', 1.0), ('M_pi_c', 1.0)])",0
1658,R_PA181abcpp,"Phosphatidate transport via ABC system (n-C18:1, periplasm)",,,"OrderedDict([('M_atp_c', -1.0), ('M_h2o_c', -1.0), ('M_pa181_c', -1.0), ('M_adp_c', 1.0), ('M_h_c', 1.0), ('M_pa181_p', 1.0), ('M_pi_c', 1.0)])",0
1659,R_NTPTP2,Nucleoside triphosphate tripolyhydrolase,,,"OrderedDict([('M_gtp_c', -1.0), ('M_h2o_c', -1.0), ('M_gsn_c', 1.0), ('M_pppi_c', 1.0)])",0
1660,R_NTRIR2x,Nitrite Reductase (NADH),,,"OrderedDict([('M_h_c', -5.0), ('M_nadh_c', -3.0), ('M_no2_c', -1.0), ('M_h2o_c', 2.0), ('M_nad_c', 3.0), ('M_nh4_c', 1.0)])",0
1661,R_NTRIR3pp,"Nitrite Reductase (Ubiquinole-8, periplasm)",,,"OrderedDict([('M_h_p', -2.0), ('M_no2_p', -1.0), ('M_q8h2_c', -3.0), ('M_h2o_p', 2.0), ('M_nh4_p', 1.0), ('M_q8_c', 3.0)])",0
1662,R_NTRIR4pp,"Nitrite Reductase (Menaquinole-8, periplasm)",,,"OrderedDict([('M_h_p', -2.0), ('M_mql8_c', -3.0), ('M_no2_p', -1.0), ('M_h2o_p', 2.0), ('M_mqn8_c', 3.0), ('M_nh4_p', 1.0)])",0
1663,R_O2Stex,Superoxide anion transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_o2s_e', -1.0), ('M_o2s_p', 1.0)])",0
1664,R_PACALDt2rpp,Phenylacetaldehyde reversible transport via proton symport (periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_pacald_p', -1.0), ('M_h_c', 1.0), ('M_pacald_c', 1.0)])",0
1665,R_PACALDtex,Phenethylacetaldehyde transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_pacald_e', -1.0), ('M_pacald_p', 1.0)])",0
1666,R_PANTS,Pantothenate synthase,,,"OrderedDict([('M_ala_B_c', -1.0), ('M_atp_c', -1.0), ('M_pant__R_c', -1.0), ('M_amp_c', 1.0), ('M_h_c', 1.0), ('M_pnto__R_c', 1.0), ('M_ppi_c', 1.0)])",0
1667,R_PAPA120,Phosphatidate phosphatase (n-C12:0),,,"OrderedDict([('M_h2o_c', -1.0), ('M_pa120_c', -1.0), ('M_12dgr120_c', 1.0), ('M_pi_c', 1.0)])",0
1668,R_PAPA120pp,"Phosphatidate phosphatase (periplasmic, n-C12:0)",,,"OrderedDict([('M_h2o_p', -1.0), ('M_pa120_p', -1.0), ('M_12dgr120_p', 1.0), ('M_pi_p', 1.0)])",0
1669,R_O2tex,Oxygen transport via diffusion (extracellular to periplasm),,,"OrderedDict([('M_o2_e', -1.0), ('M_o2_p', 1.0)])",0
1670,R_O2tpp,O2 transport via diffusion (periplasm),,,"OrderedDict([('M_o2_p', -1.0), ('M_o2_c', 1.0)])",0
1671,R_PAPA140,Phosphatidate phosphatase (n-C14:0),,,"OrderedDict([('M_h2o_c', -1.0), ('M_pa140_c', -1.0), ('M_12dgr140_c', 1.0), ('M_pi_c', 1.0)])",0
1672,R_LYSt3pp,L-lysine transport out via proton antiport (cytoplasm to periplasm),,,"OrderedDict([('M_h_p', -1.0), ('M_lys__L_c', -1.0), ('M_h_c', 1.0), ('M_lys__L_p', 1.0)])",0
1673,R_PAPA140pp,"Phosphatidate phosphatase (periplasmic, n-C14:0)",,,"OrderedDict([('M_h2o_p', -1.0), ('M_pa140_p', -1.0), ('M_12dgr140_p', 1.0), ('M_pi_p', 1.0)])",0
